"X","Country","Disease","Year","Month","Week_num","Week_type","Week_date","hospitalisation_num","hospitalisation_rate","Flu_A","Flu_B","Population","Year_Country","hospitalisation_rate_scaled","hospitalisation_rate_log","hemisphere","Season_week","Season"
334,"France","Influenza",2022,NA,15,"Epiweek","44653",3,0.004642049,NA,NA,64626628,"2022-France",-0.384981337,-5.372599328,"North Hemisphere",49,"2021/22"
335,"France","Influenza",2022,NA,16,"Epiweek","44660",2,0.0030947,NA,NA,64626628,"2022-France",-0.385963728,-5.778064436,"North Hemisphere",50,"2021/22"
336,"France","Influenza",2021,NA,1,"Epiweek","44190",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",35,"2020/21"
337,"France","Influenza",2021,NA,2,"Epiweek","44197",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",36,"2020/21"
338,"France","Influenza",2021,NA,3,"Epiweek","44204",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",37,"2020/21"
339,"France","Influenza",2021,NA,4,"Epiweek","44211",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",38,"2020/21"
340,"France","Influenza",2021,NA,7,"Epiweek","44232",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",41,"2020/21"
341,"France","Influenza",2021,NA,8,"Epiweek","44239",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",42,"2020/21"
342,"France","Influenza",2021,NA,9,"Epiweek","44246",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",43,"2020/21"
343,"France","Influenza",2021,NA,10,"Epiweek","44253",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",44,"2020/21"
344,"France","Influenza",2021,NA,11,"Epiweek","44260",5,0.007748161,NA,NA,64531444,"2021-France",-0.38300931,-4.860299789,"North Hemisphere",45,"2020/21"
345,"France","Influenza",2021,NA,12,"Epiweek","44267",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",46,"2020/21"
346,"France","Influenza",2021,NA,13,"Epiweek","44274",2,0.003099264,NA,NA,64531444,"2021-France",-0.38596083,-5.776590521,"North Hemisphere",47,"2020/21"
347,"France","Influenza",2021,NA,15,"Epiweek","44288",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",49,"2020/21"
348,"France","Influenza",2021,NA,16,"Epiweek","44295",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",50,"2020/21"
349,"France","Influenza",2021,NA,44,"Epiweek","44491",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",26,"2021/22"
350,"France","Influenza",2021,NA,45,"Epiweek","44498",1,0.001549632,NA,NA,64531444,"2021-France",-0.38694467,-6.469737702,"North Hemisphere",27,"2021/22"
351,"France","Influenza",2021,NA,46,"Epiweek","44505",3,0.004648896,NA,NA,64531444,"2021-France",-0.38497699,-5.371125413,"North Hemisphere",28,"2021/22"
352,"France","Influenza",2021,NA,47,"Epiweek","44512",4,0.006198529,NA,NA,64531444,"2021-France",-0.38399315,-5.083443341,"North Hemisphere",29,"2021/22"
353,"France","Influenza",2021,NA,48,"Epiweek","44519",3,0.004648896,NA,NA,64531444,"2021-France",-0.38497699,-5.371125413,"North Hemisphere",30,"2021/22"
354,"France","Influenza",2021,NA,49,"Epiweek","44526",5,0.007748161,NA,NA,64531444,"2021-France",-0.38300931,-4.860299789,"North Hemisphere",31,"2021/22"
355,"France","Influenza",2021,NA,50,"Epiweek","44533",10,0.015496321,NA,NA,64531444,"2021-France",-0.378090111,-4.167152609,"North Hemisphere",32,"2021/22"
356,"France","Influenza",2021,NA,51,"Epiweek","44540",9,0.013946689,NA,NA,64531444,"2021-France",-0.379073951,-4.272513125,"North Hemisphere",33,"2021/22"
357,"France","Influenza",2021,NA,52,"Epiweek","44547",26,0.040290436,NA,NA,64531444,"2021-France",-0.362348672,-3.211641164,"North Hemisphere",34,"2021/22"
358,"France","Influenza",2021,NA,1,"Epiweek","44190",26,0.040290436,NA,NA,64531444,"2021-France",-0.362348672,-3.211641164,"North Hemisphere",35,"2020/21"
359,"France","Influenza",2020,NA,52,"Epiweek","44180",46,0.071339892,NA,NA,64480053,"2020-France",-0.342635805,-2.640299617,"North Hemisphere",34,"2020/21"
360,"France","Influenza",2020,NA,1,"Epiweek","43823",50,0.077543361,NA,NA,64480053,"2020-France",-0.338697308,-2.556918008,"North Hemisphere",35,"2019/20"
361,"France","Influenza",2020,NA,2,"Epiweek","43830",50,0.077543361,NA,NA,64480053,"2020-France",-0.338697308,-2.556918008,"North Hemisphere",36,"2019/20"
362,"France","Influenza",2020,NA,3,"Epiweek","43837",54,0.083746829,NA,NA,64480053,"2020-France",-0.334758812,-2.479956967,"North Hemisphere",37,"2019/20"
363,"France","Influenza",2020,NA,4,"Epiweek","43844",105,0.162841057,NA,NA,64480053,"2020-France",-0.284542987,-1.814980663,"North Hemisphere",38,"2019/20"
364,"France","Influenza",2020,NA,5,"Epiweek","43851",103,0.159739323,NA,NA,64480053,"2020-France",-0.286512235,-1.834212025,"North Hemisphere",39,"2019/20"
365,"France","Influenza",2020,NA,6,"Epiweek","43858",117,0.181451464,NA,NA,64480053,"2020-France",-0.272727499,-1.706767078,"North Hemisphere",40,"2019/20"
366,"France","Influenza",2020,NA,7,"Epiweek","43865",116,0.179900597,NA,NA,64480053,"2020-France",-0.273712123,-1.715350822,"North Hemisphere",41,"2019/20"
367,"France","Influenza",2020,NA,8,"Epiweek","43872",72,0.111662439,NA,NA,64480053,"2020-France",-0.31703558,-2.192274894,"North Hemisphere",42,"2019/20"
368,"France","Influenza",2020,NA,9,"Epiweek","43879",50,0.077543361,NA,NA,64480053,"2020-France",-0.338697308,-2.556918008,"North Hemisphere",43,"2019/20"
369,"France","Influenza",2020,NA,10,"Epiweek","43886",16,0.024813875,NA,NA,64480053,"2020-France",-0.372174525,-3.696352291,"North Hemisphere",44,"2019/20"
370,"France","Influenza",2020,NA,11,"Epiweek","43893",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",45,"2019/20"
371,"France","Influenza",2020,NA,12,"Epiweek","43900",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",46,"2019/20"
372,"France","Influenza",2020,NA,39,"Epiweek","44090",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",21,"2020/21"
373,"France","Influenza",2020,NA,41,"Epiweek","44104",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",23,"2020/21"
374,"France","Influenza",2020,NA,42,"Epiweek","44111",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",24,"2020/21"
375,"France","Influenza",2020,NA,43,"Epiweek","44118",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",25,"2020/21"
376,"France","Influenza",2020,NA,44,"Epiweek","44125",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",26,"2020/21"
377,"France","Influenza",2020,NA,45,"Epiweek","44132",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",27,"2020/21"
378,"France","Influenza",2020,NA,46,"Epiweek","44139",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",28,"2020/21"
379,"France","Influenza",2020,NA,47,"Epiweek","44146",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",29,"2020/21"
380,"France","Influenza",2020,NA,48,"Epiweek","44153",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",30,"2020/21"
381,"France","Influenza",2020,NA,49,"Epiweek","44160",2,0.003101734,NA,NA,64480053,"2020-France",-0.385959262,-5.775793833,"North Hemisphere",31,"2020/21"
382,"France","Influenza",2020,NA,50,"Epiweek","44167",1,0.001550867,NA,NA,64480053,"2020-France",-0.386943886,-6.468941013,"North Hemisphere",32,"2020/21"
383,"France","Influenza",2019,NA,52,"Epiweek","#########",62,0.096273652,NA,NA,64399759,"2019-France",-0.326805707,-2.340560599,"North Hemisphere",34,"2019/20"
384,"France","Influenza",2019,NA,1,"Epiweek","#########",85,0.131988072,NA,NA,64399759,"2019-France",-0.304131118,-2.025043727,"North Hemisphere",35,"2018/19"
385,"France","Influenza",2019,NA,2,"Epiweek","#########",116,0.180124898,NA,NA,64399759,"2019-France",-0.273569717,-1.714104793,"North Hemisphere",36,"2018/19"
386,"France","Influenza",2019,NA,3,"Epiweek","43472",194,0.301243363,NA,NA,64399759,"2019-France",-0.196673287,-1.199836825,"North Hemisphere",37,"2018/19"
387,"France","Influenza",2019,NA,4,"Epiweek","43479",281,0.436337037,NA,NA,64399759,"2019-France",-0.110904193,-0.829340315,"North Hemisphere",38,"2018/19"
388,"France","Influenza",2019,NA,5,"Epiweek","43486",284,0.440995439,NA,NA,64399759,"2019-France",-0.107946638,-0.818720746,"North Hemisphere",39,"2018/19"
389,"France","Influenza",2019,NA,6,"Epiweek","43493",302,0.468945854,NA,NA,64399759,"2019-France",-0.090201308,-0.757267966,"North Hemisphere",40,"2018/19"
390,"France","Influenza",2019,NA,7,"Epiweek","43500",203,0.315218571,NA,NA,64399759,"2019-France",-0.187800622,-1.154489005,"North Hemisphere",41,"2018/19"
391,"France","Influenza",2019,NA,8,"Epiweek","43507",50,0.077640042,NA,NA,64399759,"2019-France",-0.338635927,-2.555671978,"North Hemisphere",42,"2018/19"
392,"France","Influenza",2019,NA,9,"Epiweek","43514",51,0.079192843,NA,NA,64399759,"2019-France",-0.337650075,-2.535869351,"North Hemisphere",43,"2018/19"
393,"France","Influenza",2019,NA,10,"Epiweek","43521",27,0.041925623,NA,NA,64399759,"2019-France",-0.361310515,-3.171858118,"North Hemisphere",44,"2018/19"
394,"France","Influenza",2019,NA,11,"Epiweek","43528",17,0.026397614,NA,NA,64399759,"2019-France",-0.371169032,-3.63448164,"North Hemisphere",45,"2018/19"
395,"France","Influenza",2019,NA,12,"Epiweek","43535",9,0.013975208,NA,NA,64399759,"2019-France",-0.379055845,-4.270470407,"North Hemisphere",46,"2018/19"
396,"France","Influenza",2019,NA,13,"Epiweek","43542",8,0.012422407,NA,NA,64399759,"2019-France",-0.380041696,-4.388253442,"North Hemisphere",47,"2018/19"
397,"France","Influenza",2019,NA,14,"Epiweek","43549",1,0.001552801,NA,NA,64399759,"2019-France",-0.386942658,-6.467694984,"North Hemisphere",48,"2018/19"
398,"France","Influenza",2019,NA,39,"Epiweek","43724",1,0.001552801,NA,NA,64399759,"2019-France",-0.386942658,-6.467694984,"North Hemisphere",21,"2019/20"
399,"France","Influenza",2019,NA,41,"Epiweek","43738",1,0.001552801,NA,NA,64399759,"2019-France",-0.386942658,-6.467694984,"North Hemisphere",23,"2019/20"
400,"France","Influenza",2019,NA,42,"Epiweek","43745",1,0.001552801,NA,NA,64399759,"2019-France",-0.386942658,-6.467694984,"North Hemisphere",24,"2019/20"
401,"France","Influenza",2019,NA,43,"Epiweek","43752",1,0.001552801,NA,NA,64399759,"2019-France",-0.386942658,-6.467694984,"North Hemisphere",25,"2019/20"
402,"France","Influenza",2019,NA,44,"Epiweek","43759",1,0.001552801,NA,NA,64399759,"2019-France",-0.386942658,-6.467694984,"North Hemisphere",26,"2019/20"
403,"France","Influenza",2019,NA,45,"Epiweek","43766",6,0.009316805,NA,NA,64399759,"2019-France",-0.3820134,-4.675935515,"North Hemisphere",27,"2019/20"
404,"France","Influenza",2019,NA,46,"Epiweek","43773",2,0.003105602,NA,NA,64399759,"2019-France",-0.385956806,-5.774547803,"North Hemisphere",28,"2019/20"
405,"France","Influenza",2019,NA,48,"Epiweek","43787",8,0.012422407,NA,NA,64399759,"2019-France",-0.380041696,-4.388253442,"North Hemisphere",30,"2019/20"
406,"France","Influenza",2019,NA,49,"Epiweek","43794",9,0.013975208,NA,NA,64399759,"2019-France",-0.379055845,-4.270470407,"North Hemisphere",31,"2019/20"
407,"France","Influenza",2019,NA,50,"Epiweek","43801",16,0.024844813,NA,NA,64399759,"2019-France",-0.372154883,-3.695106262,"North Hemisphere",32,"2019/20"
408,"France","Influenza",2019,NA,51,"Epiweek","43808",23,0.035714419,NA,NA,64399759,"2019-France",-0.365253922,-3.332200768,"North Hemisphere",33,"2019/20"
409,"France","Influenza",2018,NA,39,"Epiweek","43359",1,0.001555747,NA,NA,64277808,"2018-France",-0.386940788,-6.465799532,"North Hemisphere",21,"2018/19"
410,"France","Influenza",2018,NA,41,"Epiweek","43373",1,0.001555747,NA,NA,64277808,"2018-France",-0.386940788,-6.465799532,"North Hemisphere",23,"2018/19"
411,"France","Influenza",2018,NA,42,"Epiweek","43380",1,0.001555747,NA,NA,64277808,"2018-France",-0.386940788,-6.465799532,"North Hemisphere",24,"2018/19"
412,"France","Influenza",2018,NA,43,"Epiweek","#########",1,0.001555747,NA,NA,64277808,"2018-France",-0.386940788,-6.465799532,"North Hemisphere",25,"2018/19"
413,"France","Influenza",2018,NA,44,"Epiweek","#########",2,0.003111494,NA,NA,64277808,"2018-France",-0.385953066,-5.772652352,"North Hemisphere",26,"2018/19"
414,"France","Influenza",2018,NA,45,"Epiweek","#########",2,0.003111494,NA,NA,64277808,"2018-France",-0.385953066,-5.772652352,"North Hemisphere",27,"2018/19"
415,"France","Influenza",2018,NA,46,"Epiweek","43408",3,0.004667241,NA,NA,64277808,"2018-France",-0.384965344,-5.367187244,"North Hemisphere",28,"2018/19"
416,"France","Influenza",2018,NA,47,"Epiweek","#########",6,0.009334481,NA,NA,64277808,"2018-France",-0.382002177,-4.674040063,"North Hemisphere",29,"2018/19"
417,"France","Influenza",2018,NA,48,"Epiweek","#########",3,0.004667241,NA,NA,64277808,"2018-France",-0.384965344,-5.367187244,"North Hemisphere",30,"2018/19"
418,"France","Influenza",2018,NA,49,"Epiweek","#########",24,0.037337925,NA,NA,64277808,"2018-France",-0.36422318,-3.287745702,"North Hemisphere",31,"2018/19"
419,"France","Influenza",2018,NA,50,"Epiweek","43436",16,0.02489195,NA,NA,64277808,"2018-France",-0.372124957,-3.69321081,"North Hemisphere",32,"2018/19"
420,"France","Influenza",2018,NA,51,"Epiweek","43443",42,0.065341369,NA,NA,64277808,"2018-France",-0.346444183,-2.728129914,"North Hemisphere",33,"2018/19"
421,"England","Influenza",2023,1,1,NA,"44927",NA,8.016961098,8,2,56536400,"2023-England",4.701928614,2.081559435,"North Hemisphere",35,"2022/23"
422,"England","Influenza",2023,1,2,NA,"44928",NA,3.659427166,7,1,56536400,"2023-England",1.935390913,1.297306623,"North Hemisphere",36,"2022/23"
423,"England","Influenza",2023,1,3,NA,"44935",NA,1.714229345,6,3,56536400,"2023-England",0.700411865,0.538963618,"North Hemisphere",37,"2022/23"
424,"England","Influenza",2023,1,4,NA,"44942",NA,1.648341775,15,4,56536400,"2023-England",0.658580763,0.499769798,"North Hemisphere",38,"2022/23"
425,"England","Influenza",2023,1,5,NA,"44949",NA,1.399184942,15,1,56536400,"2023-England",0.500394554,0.335889883,"North Hemisphere",39,"2022/23"
426,"England","Influenza",2023,1,6,NA,"44956",NA,0.98821032,15,0,56536400,"2023-England",0.239472481,-0.011859729,"North Hemisphere",40,"2022/23"
427,"England","Influenza",2023,2,7,NA,"44963",NA,1.587832332,34,1,56536400,"2023-England",0.620164159,0.462369773,"North Hemisphere",41,"2022/23"
428,"England","Influenza",2023,2,8,NA,"44970",NA,1.282193065,35,0,56536400,"2023-England",0.426118038,0.248571944,"North Hemisphere",42,"2022/23"
429,"England","Influenza",2023,2,9,NA,"44977",NA,1.016212702,37,0,56536400,"2023-England",0.257250804,0.01608268,"North Hemisphere",43,"2022/23"
430,"England","Influenza",2023,2,10,NA,"44984",NA,0.916672111,75,1,56536400,"2023-England",0.194053867,-0.087005438,"North Hemisphere",44,"2022/23"
431,"England","Influenza",2023,3,11,NA,"44991",NA,0.984456062,77,0,56536400,"2023-England",0.237088955,-0.015666012,"North Hemisphere",45,"2022/23"
432,"England","Influenza",2023,3,12,NA,"44998",NA,0.655505538,122,0,56536400,"2023-England",0.028242841,-0.422348527,"North Hemisphere",46,"2022/23"
433,"England","Influenza",2023,3,13,NA,"45005",NA,0.486595422,108,2,56536400,"2023-England",-0.078995843,-0.720322257,"North Hemisphere",47,"2022/23"
434,"England","Influenza",2023,3,14,NA,"45012",NA,0.466424972,147,0,56536400,"2023-England",-0.091801781,-0.762658103,"North Hemisphere",48,"2022/23"
435,"England","Influenza",2023,4,15,NA,"45019",NA,0.321892351,77,1,56536400,"2023-England",-0.183563532,-1.133538103,"North Hemisphere",49,"2022/23"
436,"England","Influenza",2023,4,16,NA,"45026",NA,0.356973708,87,0,56536400,"2023-England",-0.161290866,-1.030093147,"North Hemisphere",50,"2022/23"
437,"England","Influenza",2023,4,17,NA,"45033",NA,0.267331272,43,1,56536400,"2023-England",-0.218203602,-1.319266671,"North Hemisphere",51,"2022/23"
438,"England","Influenza",2023,4,18,NA,"45040",NA,0.219017088,57,2,56536400,"2023-England",-0.248877606,-1.518605525,"North Hemisphere",52,"2022/23"
439,"England","Influenza",2023,5,19,NA,"45047",NA,0.068337739,50,1,56536400,"2023-England",-0.34454183,-2.683293117,"North Hemisphere",1,"2023/24"
440,"England","Influenza",2023,5,20,NA,"45054",NA,0.10589578,29,2,56536400,"2023-England",-0.320696752,-2.245299876,"North Hemisphere",2,"2023/24"
441,"England","Influenza",2023,5,21,NA,"45061",NA,0.077825591,23,0,56536400,"2023-England",-0.338518124,-2.553284969,"North Hemisphere",3,"2023/24"
442,"England","Influenza",2023,5,22,NA,"45068",NA,0.123610944,28,1,56536400,"2023-England",-0.30944964,-2.090616194,"North Hemisphere",4,"2023/24"
443,"England","Influenza",2023,5,23,NA,"45075",NA,0.287334323,17,0,56536400,"2023-England",-0.205503944,-1.247108853,"North Hemisphere",5,"2023/24"
444,"England","Influenza",2023,6,24,NA,"45082",NA,0.112183549,18,2,56536400,"2023-England",-0.316704734,-2.187618919,"North Hemisphere",6,"2023/24"
445,"England","Influenza",2023,6,25,NA,"45089",NA,0.077825591,15,1,56536400,"2023-England",-0.338518124,-2.553284969,"North Hemisphere",7,"2023/24"
446,"England","Influenza",2023,6,26,NA,"45096",NA,0.099902727,16,3,56536400,"2023-England",-0.324501658,-2.303558296,"North Hemisphere",8,"2023/24"
447,"England","Influenza",2023,6,27,NA,"45103",NA,0.1364737,10,0,56536400,"2023-England",-0.301283255,-1.991623357,"North Hemisphere",9,"2023/24"
448,"England","Influenza",2023,7,28,NA,"45110",NA,0.067608073,3,1,56536400,"2023-England",-0.345005084,-2.69402788,"North Hemisphere",10,"2023/24"
449,"England","Influenza",2023,7,29,NA,"45117",NA,0.047352318,3,1,56536400,"2023-England",-0.357865182,-3.050139506,"North Hemisphere",11,"2023/24"
450,"England","Influenza",2023,7,30,NA,"45124",NA,0.012384396,0,1,56536400,"2023-England",-0.380065829,-4.391317986,"North Hemisphere",12,"2023/24"
451,"England","Influenza",2023,7,31,NA,"45131",NA,0.087839201,4,3,56536400,"2023-England",-0.332160622,-2.432247397,"North Hemisphere",13,"2023/24"
452,"England","Influenza",2023,7,32,NA,"45138",NA,0.06192198,5,0,56536400,"2023-England",-0.348615106,-2.781880073,"North Hemisphere",14,"2023/24"
453,"England","Influenza",2023,8,33,NA,"45145",NA,0.124188654,8,1,56536400,"2023-England",-0.30908286,-2.085953466,"North Hemisphere",15,"2023/24"
454,"England","Influenza",2023,8,34,NA,"45152",NA,0.115460873,7,1,56536400,"2023-England",-0.314624007,-2.158823568,"North Hemisphere",16,"2023/24"
455,"England","Influenza",2023,8,35,NA,"45159",NA,0.050044332,2,2,56536400,"2023-England",-0.356156059,-2.994846026,"North Hemisphere",17,"2023/24"
456,"England","Influenza",2023,8,36,NA,"45166",NA,0.184762374,14,1,56536400,"2023-England",-0.270625448,-1.688684744,"North Hemisphere",18,"2023/24"
457,"England","Influenza",2023,9,37,NA,"45173",NA,0.110653087,8,0,56536400,"2023-England",-0.317676404,-2.201355314,"North Hemisphere",19,"2023/24"
458,"England","Influenza",2023,9,38,NA,"45180",NA,0.157812461,12,2,56536400,"2023-England",-0.287735573,-1.846347907,"North Hemisphere",20,"2023/24"
459,"England","Influenza",2023,9,39,NA,"45187",NA,0.110472962,7,1,56536400,"2023-England",-0.317790762,-2.202984476,"North Hemisphere",21,"2023/24"
460,"England","Influenza",2023,9,40,NA,"45194",NA,0.131021947,12,2,56536400,"2023-England",-0.304744498,-2.032390435,"North Hemisphere",22,"2023/24"
461,"England","Influenza",2023,10,41,NA,"45201",NA,0.191626608,17,2,56536400,"2023-England",-0.266267441,-1.65220655,"North Hemisphere",23,"2023/24"
462,"England","Influenza",2023,10,42,NA,"45208",NA,0.137564227,12,2,56536400,"2023-England",-0.300590895,-1.983664365,"North Hemisphere",24,"2023/24"
463,"England","Influenza",2023,10,43,NA,"45215",NA,0.214044333,18,2,56536400,"2023-England",-0.252034739,-1.541572122,"North Hemisphere",25,"2023/24"
464,"England","Influenza",2023,10,44,NA,"45222",NA,0.425154269,38,5,56536400,"2023-England",-0.118003976,-0.85530319,"North Hemisphere",26,"2023/24"
465,"England","Influenza",2023,10,45,NA,"45229",NA,0.425154269,36,7,56536400,"2023-England",-0.118003976,-0.85530319,"North Hemisphere",27,"2023/24"
466,"England","Influenza",2023,11,46,NA,"45236",NA,0.39540568,36,3,56536400,"2023-England",-0.136890942,-0.927843003,"North Hemisphere",28,"2023/24"
467,"England","Influenza",2023,11,47,NA,"45243",NA,0.63328141,54,11,56536400,"2023-England",0.014133052,-0.45684039,"North Hemisphere",29,"2023/24"
468,"England","Influenza",2023,11,48,NA,"45250",NA,0.907028735,85,4,56536400,"2023-England",0.187931422,-0.097581148,"North Hemisphere",30,"2023/24"
469,"England","Influenza",2023,11,49,NA,"45257",NA,2.089574337,209,7,56536400,"2023-England",0.938713181,0.736960379,"North Hemisphere",31,"2023/24"
470,"England","Influenza",2023,12,50,NA,"45264",NA,3.49671483,352,17,56536400,"2023-England",1.832087113,1.251823908,"North Hemisphere",32,"2023/24"
471,"England","Influenza",2023,12,51,NA,"45271",NA,5.07444191,496,15,56536400,"2023-England",2.833764098,1.62421655,"North Hemisphere",33,"2023/24"
472,"England","Influenza",2023,12,52,NA,"45278",NA,6.226804256,539,14,56536400,"2023-England",3.565382927,1.828863241,"North Hemisphere",34,"2023/24"
473,"England","Influenza",2022,1,1,NA,"44562",NA,0.007568738,8,2,56536400,"2022-England",-0.383123224,-4.883728993,"North Hemisphere",35,"2021/22"
474,"England","Influenza",2022,1,3,NA,"44571",NA,0.007818388,6,3,56536400,"2022-England",-0.382964724,-4.851276855,"North Hemisphere",37,"2021/22"
475,"England","Influenza",2022,1,6,NA,"44592",NA,0.028755491,15,0,56536400,"2022-England",-0.369672048,-3.548926535,"North Hemisphere",40,"2021/22"
476,"England","Influenza",2022,2,8,NA,"44606",NA,0.008353836,35,0,56536400,"2022-England",-0.382624776,-4.785034476,"North Hemisphere",42,"2021/22"
477,"England","Influenza",2022,2,9,NA,"44613",NA,0.008209071,37,0,56536400,"2022-England",-0.382716685,-4.802515486,"North Hemisphere",43,"2021/22"
478,"England","Influenza",2022,2,10,NA,"44620",NA,0.008753615,75,1,56536400,"2022-England",-0.382370961,-4.738288543,"North Hemisphere",44,"2021/22"
479,"England","Influenza",2022,6,27,NA,"44739",NA,0.068149604,0,0,56536400,"2022-England",-0.344661274,-2.686049932,"North Hemisphere",9,"2022/23"
480,"England","Influenza",2022,7,28,NA,"44746",NA,0.239252597,0,0,56536400,"2022-England",-0.236030363,-1.430235394,"North Hemisphere",10,"2022/23"
481,"England","Influenza",2022,7,29,NA,"44753",NA,0.179223239,1,0,56536400,"2022-England",-0.274142167,-1.719123105,"North Hemisphere",11,"2022/23"
482,"England","Influenza",2022,7,30,NA,"44760",NA,0.115624636,0,0,56536400,"2022-England",-0.314520036,-2.157406231,"North Hemisphere",12,"2022/23"
483,"England","Influenza",2022,7,31,NA,"44767",NA,0.106339276,1,0,56536400,"2022-England",-0.320415182,-2.241120579,"North Hemisphere",13,"2022/23"
484,"England","Influenza",2022,8,32,NA,"44774",NA,0.21721901,0,0,56536400,"2022-England",-0.250019181,-1.526849172,"North Hemisphere",14,"2022/23"
485,"England","Influenza",2022,8,33,NA,"44781",NA,0.123338677,0,0,56536400,"2022-England",-0.309622499,-2.092821236,"North Hemisphere",15,"2022/23"
486,"England","Influenza",2022,8,34,NA,"44788",NA,0.080937244,0,1,56536400,"2022-England",-0.336542579,-2.51408119,"North Hemisphere",16,"2022/23"
487,"England","Influenza",2022,8,35,NA,"44795",NA,0.180088624,2,0,56536400,"2022-England",-0.273592747,-1.714306194,"North Hemisphere",17,"2022/23"
488,"England","Influenza",2022,8,36,NA,"44802",NA,0.273142993,0,0,56536400,"2022-England",-0.214513822,-1.297759837,"North Hemisphere",18,"2022/23"
489,"England","Influenza",2022,9,37,NA,"44809",NA,0.206012517,1,1,56536400,"2022-England",-0.257134027,-1.57981835,"North Hemisphere",19,"2022/23"
490,"England","Influenza",2022,9,38,NA,"44816",NA,0.299243748,3,4,56536400,"2022-England",-0.197942815,-1.206496827,"North Hemisphere",20,"2022/23"
491,"England","Influenza",2022,9,39,NA,"44823",NA,0.431819111,7,3,56536400,"2022-England",-0.113772561,-0.839748503,"North Hemisphere",21,"2022/23"
492,"England","Influenza",2022,9,40,NA,"44830",NA,0.656924248,23,5,56536400,"2022-England",0.029143561,-0.420186567,"North Hemisphere",22,"2022/23"
493,"England","Influenza",2022,10,41,NA,"44837",NA,0.965273738,20,3,56536400,"2022-England",0.224910364,-0.035343552,"North Hemisphere",23,"2022/23"
494,"England","Influenza",2022,10,42,NA,"44844",NA,1.057606697,23,4,56536400,"2022-England",0.283531276,0.056008522,"North Hemisphere",24,"2022/23"
495,"England","Influenza",2022,10,43,NA,"44851",NA,1.178734899,12,3,56536400,"2022-England",0.360433887,0.164441744,"North Hemisphere",25,"2022/23"
496,"England","Influenza",2022,10,44,NA,"44858",NA,1.36749661,6,3,56536400,"2022-England",0.480276073,0.312981776,"North Hemisphere",26,"2022/23"
497,"England","Influenza",2022,10,45,NA,"44865",NA,1.665282726,14,9,56536400,"2022-England",0.669336337,0.509994914,"North Hemisphere",27,"2022/23"
498,"England","Influenza",2022,11,46,NA,"44872",NA,2.632439852,9,3,56536400,"2022-England",1.283370948,0.967911117,"North Hemisphere",28,"2022/23"
499,"England","Influenza",2022,11,47,NA,"44879",NA,3.21496892,8,7,56536400,"2022-England",1.653210553,1.16781769,"North Hemisphere",29,"2022/23"
500,"England","Influenza",2022,11,48,NA,"44886",NA,4.849140644,29,3,56536400,"2022-England",2.690723457,1.578801502,"North Hemisphere",30,"2022/23"
501,"England","Influenza",2022,11,49,NA,"44893",NA,8.389370918,24,5,56536400,"2022-England",4.93836643,2.126965538,"North Hemisphere",31,"2022/23"
502,"England","Influenza",2022,12,50,NA,"44900",NA,12.66490746,30,4,56536400,"2022-England",7.652845129,2.538834977,"North Hemisphere",32,"2022/23"
503,"England","Influenza",2022,12,51,NA,"44907",NA,18.09448814,35,1,56536400,"2022-England",11.1000104,2.895607369,"North Hemisphere",33,"2022/23"
